"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"000012022";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160058";"32 GRUPO DE ARTILHARIA DE CAMPANHA";"000032022";"29/02/2024";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA."
"000012022";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160058";"32 GRUPO DE ARTILHARIA DE CAMPANHA";"000042022";"14/10/2024";"Objetivo: ACRÉSCIMOS/SUPRESSÕES NO OBJETO"
"000012022";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160058";"32 GRUPO DE ARTILHARIA DE CAMPANHA";"000052022";"13/11/2024";"Objetivo: PRORROGAÇÃO DE VIGÊNCIA CONTRATUAL"
"000282023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160066";"COMISSAO REGIONAL DE OBRAS/11";"000012024";"18/11/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DA CONTRATAÇÃO DE PESSOA JURÍDICA, POR NOTÓRIO SABER, PARA A ELABORAÇÃO DE SOLUÇÃO TÉCNICA DE ENGENHARIA PARA AS MANIFESTAÇÕES PATOLÓGICAS ENCONTRADAS NOS BLOCOS RESIDENCIAIS DA SQN 306 A/E, SQN 306 H E SQN 103 H, EM BRASÍLIA/DF"
"000062023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160068";"DEPARTAMENTO DE EDUCACAO E CULTURA DO EXERCIT";"000012024";"28/03/2024";"Objetivo: CONTRATAÇÃO DE SERVOÇOS DE INSTALAÇÃO. DESINSTALAÇÃO, MANUTENÇÃO PREVENTIVA E CORRETIVA DOS APARELHOS DE AR CONDICIONADO"
"000092023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160068";"DEPARTAMENTO DE EDUCACAO E CULTURA DO EXERCIT";"000012024";"28/03/2024";"Objetivo: CONTRATAÇÃO DE SERVIÇOS DE INSTALAÇÃO, DESINSTALAÇÃO, MANUTENÇÃO PREVENTIVA E CORRETIVA DOS APARELHOS DE AR CONDICIONADO"
"001002020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160100";"COMANDO DA 3A BDA DE INFANTARIA  MOTORIZADA";"000012021";"31/01/2024";"Objetivo: CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE DESINSETIZAÇÃO/DEDETIZAÇÃO, DESCUPINIZAÇÃO, DESRATIZAÇÃO E LIMPEZA DE CAIXA D'ÁGUA, COM FORNECIMENTO DE MÃO DE OBRA, TODOS OS MATERIAIS, EQUIPAMENTOS E FERRAMENTAS NECESSÁRIOS, NAS INSTALAÇÕES DA 3ª BRIGADA DE INFANTARIA MOTORIZADA."
"001002020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160100";"COMANDO DA 3A BDA DE INFANTARIA  MOTORIZADA";"000022022";"31/01/2024";"Objetivo: CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE DESINSETIZAÇÃO/DEDETIZAÇÃO, DESCUPINIZAÇÃO, DESRATIZAÇÃO E LIMPEZA DE CAIXA D'ÁGUA, COM FORNECIMENTO DE MÃO DE OBRA, TODOS OS MATERIAIS, EQUIPAMENTOS E FERRAMENTAS NECESSÁRIOS, NAS INSTALAÇÕES DA 3ª BRIGADA DE INFANTARIA MOTORIZADA."
"001002020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160100";"COMANDO DA 3A BDA DE INFANTARIA  MOTORIZADA";"000032023";"31/01/2024";"Objetivo: CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE DESINSETIZAÇÃO/DEDETIZAÇÃO, DESCUPINIZAÇÃO, DESRATIZAÇÃO E LIMPEZA DE CAIXA D'ÁGUA, COM FORNECIMENTO DE MÃO DE OBRA, TODOS OS MATERIAIS, EQUIPAMENTOS E FERRAMENTAS NECESSÁRIOS, NAS INSTALAÇÕES DA 3ª BRIGADA DE INFANTARIA MOTORIZADA."
"001002020";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160100";"COMANDO DA 3A BDA DE INFANTARIA  MOTORIZADA";"000042024";"24/06/2024";"Objetivo: CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DOS SERVIÇOS DE DESINSETIZAÇÃO/DEDETIZAÇÃO, DESCUPINIZAÇÃO, DESRATIZAÇÃO E LIMPEZA DE CAIXA D' ÁGUA COM FORNECIMENTO DE MÃO DE OBRA, TODOS OS MATERIAIS, EQUIPAMENTOS E FERRAMENTAS NECESSÁRIOS."
"000722023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160111";"COMANDO DA 4A BDA DE INFANTARIA LEVE MONTANHA";"000032024";"17/05/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA CONTRATUAL, POR 180 (CENTO E OITENTA) DIAS"
"000722023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160111";"COMANDO DA 4A BDA DE INFANTARIA LEVE MONTANHA";"000092024";"19/07/2024";"Objetivo: ACRÉSCIMO AO VALOR CONTRATUAL, NO VALOR DE R$ 21.108,51 (VINTE E UM MIL, CENTO E OITO REAIS E CINQUENTA E UM CENTAVOS), COM FUNDAMENTO NO INCISO I, LETRAS 'A' E 'B', DO ART. 124, DA LEI Nº 14.133/2021, DE 1º DE ABRIL DE 2021."
"000052024";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160123";"14 GRUPO DE ARTILHARIA DE CAMPANHA";"000172024";"18/01/2024";"Objetivo: ADITIVAÇÇO DO CONTRATO DE SERVIÇO DE DOSIMETRIA PESSOAL."
"000952023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160129";"ESCOLA DE SARGENTOS DAS ARMAS";"000012024";"21/08/2024";"Objetivo: SUPRESSÃO DE CUSTO NA ADEQUAÇÃO DE COBERTURA METÁLICA DA ARQUIBANCADA DA SEÇÃO DE EDUCAÇÃO FÍSICA DA ESA, APLICANDO-SE À ESPÉCIE O DISPOSTO NO ARTIGO 58, INCISO I DA LEI Nº 8.666/93."
"000112023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160141";"COMISSAO REGIONAL DE OBRAS DA 9ª RM";"000012024";"28/06/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 11/2023, POR 30(TRINTA) DIAS, SUPRIMIR - 2,24% DO VALOR INICIAL ATUALIZADO DO CONTRATO, EQUIVALENTE A - R$ 23.098,88 (VINTE E TRÊS MIL, NOVENTA E OITO REAIS E OITENTA E OITO CENTAVOS) E ACRESCENTAR 12,74% DO VALOR INICIAL ATUALIZADO DO CONTRATO, EQUIVALENTE A R$ 131.400,93, (CENTO E TRINTA E UM MIL, QUATROCENTOS REAIS E NOVENTA E TRÊS CENTAVOS) REFERENTE A (OBRA DE CONSTRUÇÃO DO PAVILHÃO GARAGEM DO 6º BATALHÃO DE INTELIGÊNCIA MILITAR (6º BIM ), EM"
"000112023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160141";"COMISSAO REGIONAL DE OBRAS DA 9ª RM";"000022024";"30/10/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 11/2023, POR 90 (NOVENTA) DIAS, CONTEMPLANDO-SE, O PERÍODO DE 20/03/2025 A 18/06/2025, PRORROGAR O PRAZO DE EXECUÇÃO DO OBJETO CONTRATUAL, COM FUNDAMENTO NO ARTIGO 57, §1º, DA LEI N.º 8.666, DE 21 DE JUNHO DE 1993, POR MAIS 90 (NOVENTA) DIAS CORRIDOS, COM INÍCIO EM 22/08/2024, ENCERRANDO-SE EM 20/11/2024 E SEGUINDO O CRONOGRAMA ANEXO, SUPRIMIR 1,61% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENT"
"000062024";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160142";"9.BATALHAO DE SUPRIMENTO";"000012024";"";"Objetivo: PRORROGAR A VIGENCIA DO CONTRATO 06/2024 POR 4 MESES."
"000082024";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160142";"9.BATALHAO DE SUPRIMENTO";"000012024";"05/09/2024";"Objetivo: PRORROGAR O CONTRATO 08/2024 POR 4 MESES."
"000042024";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160143";"HOSPITAL MILITAR DE AREA DE CAMPO GRANDE";"000012024";"30/09/2024";"Objetivo: 1º TERMO ADITIVO AO CONTRATO Nº 04/2024 CELEBRADO COM A ASSOCIAÇÃO DE PEQUENOS PRODUTORES RURAIS NOVA ERA INSCRITA NO CNPJ SOB O Nº 04.385.962/0001-67, REFERENTE À CHAMADA PÚBLICA Nº 01/2023 DE QR (QUANTITATIVO DE RANCHO)."
"000052024";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160143";"HOSPITAL MILITAR DE AREA DE CAMPO GRANDE";"000012024";"30/09/2024";"Objetivo: 1º TERMO ADITIVO AO CONTRATO Nº 05/2024 CELEBRADO COM A ASSOCIAÇÃO DOS PRODUTORES RURAIS FAMILIARES DO ASSENTAMENTO CONQUISTA INSCRITA NO CNPJ SOB O Nº 03.997.003/0001-30 REFERENTE À CHAMADA PÚBLICA Nº 01/2023 DE QR (QUANTITATIVO DE RANCHO)."
"000062024";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160143";"HOSPITAL MILITAR DE AREA DE CAMPO GRANDE";"000012024";"02/10/2024";"Objetivo: 1º TERMO ADITIVO AO CONTRATO Nº 06/2024 CELEBRADO COM O SENHOR ADONES TADEU DOS SANTOS REFERENTE À CHAMADA PÚBLICA Nº 01/2023 DE QR (QUANTITATIVO DE RANCHO)"
"000012024";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160201";"COMISSAO REGIONAL DE OBRAS/7";"000012024";"25/06/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 01/2024, POR 60 (SESSENTA) DIAS CORRIDOS, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 16/07/2024 A 04/09/2024, PRORROGADO SUCESSIVAMENTE, NA FORMA DO ART. 107, DA LEI Nº 14.133/21, DE 2021. 1.1.2. PRORROGAR O PRAZO DE EXECUÇÃO DO OBJETO CONTRATUAL, COM FUNDAMENTO NA FORMA DO ART. 107, DA LEI Nº 14.133, DE 2021, POR MAIS 60 (SESSENTA) DIAS CORRIDOS, COM INÍCIO EM 13/06/2024, ENCERRANDO-SE EM 12/08/2024. 1.1.3. SUPRIMIR -2,84% DO VALOR INICIAL ATUALI"
"000562023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160202";"3º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"000012024";"03/09/2024";"Objetivo: ACRÉSCIMO QUANTITATIVO"
"000032024";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160220";"COMISSAO REGIONAL DE OBRAS/5";"000012024";"31/10/2024";"Objetivo: PRORROGAÇÃO DE PRAZO DE EXECUÇÃO E DE VIGÊNCIA, ACRÉSCIMO E SUPRESSÃO DE SERVIÇOS"
"000342023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160245";"POLICLINICA MILITAR DE NITEROI";"000012024";"09/04/2024";"Objetivo: VIGÊNCIA E REAJUSTE"
"000342023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160245";"POLICLINICA MILITAR DE NITEROI";"000022024";"11/09/2024";"Objetivo: PRORROGAÇÃO DE VIGÊNCIA"
"000072023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160297";"COMANDO DA 1ª DIVISAO DE EXERCITO";"000012024";"04/10/2024";"Objetivo: COLETA DE LIXO - COMERCIAL, RESIDENCIAL E INDUSTRIAL , TRANSPORTE E DESTINAÇÃO FINAL DE RESÍDUOS CLASSE IIA - LIXO EXTRAORDINÁRIO COMUM ORGÂNICO E INORGÂNICO."
"000562023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160322";"HOSPITAL CENTRAL DO EXERCITO";"000012024";"15/10/2024";"Objetivo: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇO DE COPEIRAGEM PARA O SETOR DE HOTELARIA DO HOSPITAL CENTRAL DO EXÉRCITO."
"000382023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160328";"LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO";"000422024";"05/11/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A SUPRESSÃO QUANTITATIVA CONSISTENTE EM REAJUSTE DE VALOR, O QUE EQUIVALE A 0,087111%% (ZERO VÍRGULA ZERO OITENTA E SETE CENTO E ONZE POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM FUNDAMENTO NO ART. 136, DA LEI 14.133, DE 2021."
"000022023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160334";"POLICLINICA MILITAR DO RIO DE JANEIRO";"000032024";"07/03/2024";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO."
"000072023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160339";"1º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"000012023";"04/01/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM COMO OBJETO A PRORROGAÇÃO DO TERMO DE CREDENCIAMENTO Nº 007/2023, FIRMADO PARA SERVIÇOS DE NATUREZA CONTINUADA, EM ESPECIAL NA PRESTAÇÃO DE SERVIÇOS DE GINECOLOGIA E OBSTETRÍCIA"
"000522023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"000552024";"21/11/2024";"Objetivo: PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS EM ONCOLOGIA"
"000012024";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160396";"COMISSAO REGIONAL DE OBRAS/3";"000012024";"19/07/2024";"Objetivo: ADEQUAÇÃO DE SANITÁRIOS DO PMGU DO 9º BATALHÃO DE INFANTARIA MOTORIZADO, EM PELOTAS - RS."
"000022024";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160396";"COMISSAO REGIONAL DE OBRAS/3";"000012024";"21/11/2024";"Objetivo: PRORROGAR O PRAZO DE VIGÊNCIA E EXECUÇÃO E UM ACRÉSCIMO NO VALOR FINAL EM R$ 156.033,23 NA ADEQUAÇÃO DO BLOCO CIRÚRGICO E DO CENTRO DEESTERILIZAÇÃO DO HOSPITAL DE GUARNIÇÃO DE BAGÉ, EM BAGÉ - RS."
"000022019";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160407";"29 BATALHAO DE INFANTARIA BLINDADO";"000052023";"04/01/2024";"Objetivo: CESSÃO DE USO DE UMA BARBEARIA"
"000052022";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160411";"7 BATALHAO DE INFANTARIA BLINDADO";"000012024";"14/02/2024";"Objetivo: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS DE LAVANDERIA PARA O 7º BATALHÃO DE INFANTARIA BLINDADO;"
"000012023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160438";"COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA";"000012023";"16/02/2024";"Objetivo: AQUISIÇÃO DE SERVIÇO DE PSICOLOGIA, EM PROVEITO DO CMDO 2ª BDA C MEC."
"000642023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160482";"COMANDO/1A BRIGADA DE INFANTARIA DE SELVA";"000012024";"25/09/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA D O CONTRATO 00064/2023 POR 12 MESES"
"000092023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160491";"COMISSAO REGIONAL DE OBRAS/2";"000012024";"07/02/2024";"Objetivo: OBRA DE REFORMA DO RANCHO DA ESCOLA PREPARATÓRIA DE CADETES DO EXÉRCITO (ESPCEX)"
"000092023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160491";"COMISSAO REGIONAL DE OBRAS/2";"000022024";"05/11/2024";"Objetivo: OBRA DE REFORMA DO RANCHO DA ESCOLA PREPARATÓRIA DE CADETES DO EXÉRCITO (ESPCEX) AV. PAPA PIO XII, 350 - JARDIM CHAPADÃO, CAMPINAS - SP."
"000102023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160491";"COMISSAO REGIONAL DE OBRAS/2";"000012024";"28/11/2024";"Objetivo: OBRA DE AMPLIAÇÃO DO HOTEL DE TRÂNSITO DO 13 REGIMENTO DE CAVALARIA MECANIZADA EM PIRASSUNUNGA - SP."
"000112023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160491";"COMISSAO REGIONAL DE OBRAS/2";"000012024";"09/09/2024";"Objetivo: SERVIÇO DE ADEQUAÇÃO DA INSTALAÇÃO HIDRÁULICA DE ABASTECIMENTO DO CPOR/CMSP, RUA ALFREDO PUJOL, 681, SANTANA - SÃO PAULO - SP."
"000062023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160521";"3ª BATERIA DE ARTILHARIA ANTIAEREA";"000012021";"12/11/2021";"Objetivo: PRESTAÇÃO DE ATENDIMENTO PSIQUIÁTRICO CLÍNICO"
"000062023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160521";"3ª BATERIA DE ARTILHARIA ANTIAEREA";"000012022";"04/11/2022";"Objetivo: PRESTAÇÃO DE ATENDIMENTO PSIQUIÁTRICO CLÍNICO."
"000422023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160524";"15 BATALHAO LOGISTICO";"000012024";"16/07/2024";"Objetivo: PRORROGAÇÃO DOS PRAZOS DE VIG?NCIA E EXECUÇÃO CONTRATUAL"
"000422023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160524";"15 BATALHAO LOGISTICO";"000022024";"06/08/2024";"Objetivo: ACRÉSCIMO QUANTITATIVO DO SERVIÇO DE MANUTENÇÃO E REPARO DO TELHADO, INSTALAÇÕES ELÉTRICAS E VIDROS DO POSTO MÉDICO DA GUARNIÇÃO, COM FORNECIMENTO DE MATERIAIS, COM QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NAS ESPECIFICAÇÕES TÉCNICAS, PLANILHAS ORÇAMENTÁRIAS, TERMO DE REFERÊNCIA E SEUS ANEXOS, CONSISTENTE EM ALTERAR O SUBITEM 1.2 DO CONTRATO, O QUE EQUIVALE A 14,85 % DO VALOR INICIAL ATUALIZADO DO CONTRATO"
"000022023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160556";"COMISSAO ESPECIAL DE OBRAS DA AMAN";"000012024";"04/09/2024";"Objetivo: AJUSTE DE QUANTITATIVOS, ACRÉSCIMOS E SUPRESSÕES DE SERVIÇOS NA OBRA DE ENGENHARIA PARA CONSTRUÇÃO DA USINA SOLAR FOTOVOLTAICA DA ACADEMIA MILITAR DAS AGULHAS NEGRAS"
"000022023";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160556";"COMISSAO ESPECIAL DE OBRAS DA AMAN";"000022024";"07/11/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DA OBRA DE CONSTRUÇÃO DA USINA SOLAR FOTOVOLTAICA DA ACADEMIA MILITAR DAS AGULHAS NEGRAS"
"018242023";"52000";"Ministério da Defesa";"27201";"Fundação Habitacional do Exército";"168001";"FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO";"000012024";"10/09/2024";"Objetivo: PRORROGA O CONTRATO POR 12 MESES (20/11/2024 ATÉ 20/11/2024)."
"018262023";"52000";"Ministério da Defesa";"27201";"Fundação Habitacional do Exército";"168001";"FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO";"000012024";"12/03/2024";"Objetivo: INCLUIR O SERVIÇO DE TERMONEBULIZAÇÃO, A SER REALIZADO, EM TODO O SUBSOLO, CAIXAS DE ESGOTO E PASSAGEM DE ÁGUAS PLUVIAIS, SOB DEMANDA, MEDIANTE EMISSÃO DE ORDEM DE SERVIÇO PELA CONTRATANTE"
"018262023";"52000";"Ministério da Defesa";"27201";"Fundação Habitacional do Exército";"168001";"FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO";"000022024";"12/09/2024";"Objetivo: PRORROGAR O PRAZO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS DE DESINSETIZAÇÃO, DESRATIZAÇÃO, CONTROLE DE ESCORPIÕES, FORMIGAS E CUPINS PARA AS INSTALAÇÕES INTERNAS, EXTERNAS E DO BOSQUE NO EDIFÍCIO-SEDE DA FUNDAÇÃO HABITACIONAL DO EXÉRCITO (FHE), BEM COMO OS SERVIÇOS, SOB DEMANDA, DE TERMONEBULIZAÇÃO, A SER REALIZADO EM TODO O SUBSOLO, CAIXAS DE ESGOTO E PASSAGEM DE ÁGUAS PLUVIAIS, POR 12 (DOZE) MESES, A CONTAR DE 11/12/2024."
"018332024";"52000";"Ministério da Defesa";"27201";"Fundação Habitacional do Exército";"168001";"FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO";"000012024";"03/06/2024";"Objetivo: INCLUIR OS SERVIÇOS REFERENTES À DEMOLIÇÃO E TRANSPORTE DO ENTULHO DO CONTRAPISO EXISTENTE E A CONSTRUÇÃO DE NOVO CONTRAPISO PARA RECEBIMENTO DO REVESTIMENTO, CONFORME PROPOSTA COMERCIAL. O PRAZO DE EXECUÇÃO DOS SERVIÇOS FICA PRORROGADO POR 20 (VINTE) DIAS, PASSANDO PARA 22/07/2024 O MARCO FINAL PARA EXECUÇÃO DOS SERVIÇOS."
"018362024";"52000";"Ministério da Defesa";"27201";"Fundação Habitacional do Exército";"168001";"FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO";"000012024";"19/07/2024";"Objetivo: ACRESCENTAR OS SERVIÇOS DE: A) SUBSTITUIÇÃO DAS REDES FRIGORÍGENAS DA UH; B) FORNECIMENTO E APLICAÇÃO DO GÁS REFRIGERANTE R22; C) REVESTIMENTO ARGAMASSADO PARA OS REPAROS NAS REGIÕES AFETADAS; D) LIMPEZA FINAL DA UH, CONFORME PROPOSTA COMERCIAL DE 14/05/2024, NO VALOR DE R$ 1.656,05 (UM MIL, SEISCENTOS E CINQUENTA E SEIS REAIS E CINCO CENTAVOS)."
"000012024";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168004";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FPV";"000012024";"22/03/2024";"Objetivo: ADEQUAÇÃO DOS NOVOS HORÁRIOS DAS ESCALAS DE REVEZAMENTO DE FORNECIMENTO DE CAFÉ DA MANHÃ."
"000012024";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168004";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FPV";"000022024";"04/09/2024";"Objetivo: ACRÉSCIMO AO CONTRATO, TENDO EM VISTA QUE HOUVE UM AUMENTO NO CONSUMO DIÁRIO DOS KITS DE CAFÉ DA MANHÃ, INSEJANDO UM ACRÉSCIMO NO QUANTITATIVO INICIALMENTE CONTRATADO, DE 48.000 PARA 53.930 UNIDADES."
"000522023";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168004";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FPV";"000012024";"17/09/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE ENTREGA DO OBJETO POR MAIS 180 (CENTO E OITENTA) DIAS E PRAZO DE VIGÊNCIA DO CONTRATO POR MAIS 12 (DOZE) MESES, A PARTIR DE 30/10/2024 ATÉ 29/10/2025."
"000462023";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168006";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF";"000012024";"13/11/2024";"Objetivo: 1º TERMO ADITIVO AO CONTRATO 46/2023/FJF CUJO OBJETO É A PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 12 MESES."
"000872023";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168006";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF";"000012024";"31/10/2024";"Objetivo: 1º TERMO ADITIVO DO CONTRATO NR 87/2023 - ACRÉSCIMO DE 360 (TREZENTOS E SESSENTA) UNIDADES DO ITEM 'CORPO GR 105 AE IMBEL MD1-USINADO - COD.: 06.330.649.002' SEM A ALTERAÇÃO DO VALOR UNITÁRIO DAS PEÇAS CORRESPONDENDO A UM ACRÉSCIMO DE 15,652% (QUINZE VIRGULA SEISCENTOS E CINQUENTA E DOIS POR CENTO) DO VALOR TOTAL DO CONTRATO."
"000282023";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168008";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FE";"000012024";"22/11/2024";"Objetivo: CONTRATACAO DE SERVICOS DE SAUDE OCUPACIONAL, COMPREENDENDO SERVICOS TERCEIRIZADOS DE MEDICINA DO TRABALHO, NAS DEPENDENCIAS DA IMBEL- INDUSTRIA DE MATERIAL BELICO DO BRASIL - FABRICA DA ESTRELA DE ACORDO COM AS ESPECIFICACOES TECNICAS CONSTANTES NESTE CONTRATO"
"000122023";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"170007";"SUBSECRETARIA DE ASSUNTOS CORPORATIVOS- SUCOP";"000012024";"27/05/2024";"Objetivo: ACRÉSCIMO QUANTITATIVO CONSISTENTE EM 25% (VINTE E CINCO POR CENTO) DO ITEM 5 (SUBSCRIÇÃO VEEAM PARA BACKUP DE PLATAFORMA KUBERNETES - KASTEN K10 ENTERPRISE EDITION), O QUE EQUIVALE A 25% (VINTE E CINCO POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM FUNDAMENTO NO ART. 125 DA LEI Nº 14.133/2021."
"000022024";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"170028";"DELEGACIA DA RFB EM SAO LUIS";"000012024";"20/02/2024";"Objetivo: RETIFICAÇÃO DO SIGNATÁRIO DA CONTRATANTE CONSTANTE NO PREÂMBULO DO TERMO DE CONTRATO SRRF03 N° 02/2024, CELEBRADO EM 17 DE JANEIRO DE 2024, E PERMANECENDO SUAS DEMAIS CLÁUSULAS INALTERADAS; E, ALTERAÇÃO DA TITULARIDADE DA CONTRATANTE, A PARTIR DA ASSINATURA DESTE, FACE À SUB-ROGAÇÃO DO TERMO DE CONTRATO SRRF03 N° 02/2024 À DELEGACIA DA RECEITA FEDERAL DO BRASIL EM SÃO LUÍS/MA, SITUADA NA RUA OSVALDO CRUZ, 1618, CENTRO - CANTO DO FABRIL, EM SÃO LUÍS/MA"
"000202023";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"170038";"SUPERINTENDENCIA REG. ADM. DO MGI - CEARA";"000012024";"26/03/2024";"Objetivo: SUPRESSÃO DE 2,19% (DOIS INTEIROS E DEZENOVE CENTÉSIMOS POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO FIRMADO ENTRE AS PARTES, A PARTIR DE 15/04/2024, COM FUNDAMENTO NO ARTIGO 125 DA LEI Nº 14.133/2021."
