"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300082";"APLICAÇÃO: BANHEIRO, CARACTERÍSTICAS ADICIONAIS: ALTURA 152 MM/PROFUNDIDADE 149 MM, LARGURA: 152, MATERIAL: PLÁSTICO";"EXAUSTOR, MATERIAL PLÁSTICO, APLICAÇÃO BANHEIRO, TENSÃO 127/220 V, CARACTERÍSTICAS ADICIONAIS ALTURA 152 MM/PROFUNDIDADE 149 MM, VAZÃO 150 M3/H, LARGURA 152 MM";"10";"265,37"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300043";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TEMPERATURA 70 °C, TENSÃO ISOLAMENTO 750 V, COR VERMELHA, SEÇÃO NOMINAL CONDUTOR 10 MM2, BITOLA CONDUTOR 10 MM2, QUANTIDADE FIOS 1";"50";"8,46"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300018";"ABRAÇADEIRA";"ABRAÇADEIRA, MATERIAL METAL, TIPO 'U', APLICAÇÃO AMARRAÇÃO, DIÂMETRO AMARRAÇÃO 3/4 POL";"150";"2,01"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300080";"FITA ADESIVA";"FITA ADESIVA, MATERIAL PLÁSTICO, TIPO ROTULADORA, LARGURA 12 MM, COMPRIMENTO 8 M, APLICAÇÃO ROTULADOR ELETRÔNICO MARCA BROTHER, MODELO PT 160 0, CARACTERÍSTICAS ADICIONAIS TZF X 231";"4";"65,20"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300089";"LUMINÁRIA";"LUMINÁRIA, MATERIAL CORPO ALUMÍNIO, TIPO LÂMPADA LED";"50";"17,92"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300094";"LUMINÁRIA";"LUMINÁRIA, MATERIAL CORPO ALUMÍNIO, TIPO LÂMPADA LED";"20";"43,57"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300061";"PLUGUE";"PLUGUE, APLICAÇÃO REDE DE CABEAMENTO, PADRÃO RJ-45, CATEGORIA 5E";"200";"0,43"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300093";"LUMINÁRIA";"LUMINÁRIA, MATERIAL CORPO ALUMÍNIO, TIPO LÂMPADA LED";"20";"168,06"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300059";"CONECTOR CABO PAR TRANÇADO";"CONECTOR CABO PAR TRANÇADO, TIPO FÊMEA, MODELO RJ45, CATEGORIA 5E, APLICAÇÃO INSTALAÇÃO PONTO DE REDE";"200";"12,19"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300064";"CAIXA TOMADA";"CAIXA TOMADA, COR CORPO BRANCA, APLICAÇÃO INSTALAÇÕES ELÉTRICAS, MATERIAL TERMOPLÁSTICO AUTO-EXTINGUÍVEL, DIMENSÕES 4 X 2 POL, TIPO SAÍDA 2 TOMADAS RJ45 CATEGORIA 5E";"100";"29,31"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300063";"CAIXA TOMADA";"CAIXA TOMADA, COR CORPO BRANCA, APLICAÇÃO INSTALAÇÕES ELÉTRICAS, MATERIAL TERMOPLÁSTICO AUTO-EXTINGUÍVEL, DIMENSÕES 4 X 2 POL, TIPO SAÍDA 1 TOMADA RJ45 CATEGORIA 5E";"100";"23,31"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300116";"TRILHO SUPORTE PAINEL";"TRILHO SUPORTE PAINEL, APLICAÇÃO BORNE E DISJUNTOR, NORMAS TÉCNICAS DIN EN 50022, TIPO DIN LISO";"10";"26,88"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300107";"DISJUNTOR BAIXA TENSÃO";"DISJUNTOR BAIXA TENSÃO, NÚMERO PÓLOS 1, CORRENTE NOMINAL 20 A, TIPO MINI, TENSÃO NOMINAL 127/220 V";"20";"9,66"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300112";"TERMINAL ELÉTRICO";"TERMINAL ELÉTRICO, MATERIAL COBRE, LINGUETA PINO, SEÇÃO NOMINAL CONDUTOR 6 MM2";"2";"55,04"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300045";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, TENSÃO ISOLAMENTO 750 V, TIPO PP MULTIPOLAR, FORMAÇÃO DO CABO 3 X 2,5 MM2, MATERIAL DO CONDUTOR COBRE ELETROLÍTICO";"100";"7,66"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300042";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TEMPERATURA 70 °C, TENSÃO ISOLAMENTO 750 V, COR AZUL, SEÇÃO NOMINAL CONDUTOR 10 MM2, BITOLA CONDUTOR 10 MM2, QUANTIDADE FIOS 1";"50";"7,61"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300019";"ABRAÇADEIRA";"ABRAÇADEIRA, MATERIAL METAL GALVANIZADO, TIPO D, CARACTERÍSTICAS ADICIONAIS COM CUNHA/CHAVETA, DIÂMETRO AMARRAÇÃO 1/2 ATÉ 10 POL";"150";"1,13"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300077";"TOMADA";"TOMADA, MODELO RJ45, CARACTERÍSTICAS ADICIONAIS COMPLETA COM CAIXA ACOPLÁVEL AO SISTEMA X, APLICAÇÃO PARA REDE CAT6";"100";"22,87"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300053";"CABO REDE COMPUTADOR";"CABO REDE COMPUTADOR, MATERIAL REVESTIMENTO PVC- CLORETO DE POLIVINILA ANTI- CHAMA, BITOLA CONDUTOR 24 AWG, TIPO CONDUTOR TRANÇADO, TIPO CABO UTP DE 4 PARES, COR AZUL, CATEGORIA 6";"10";"447,30"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300092";"LUMINÁRIA";"LUMINÁRIA, MATERIAL CORPO ALUMÍNIO, TIPO LÂMPADA LED";"20";"186,29"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300022";"ELETRODUTO";"ELETRODUTO, MATERIAL METÁLICO, TIPO FLEXÍVEL SEALTUBE, BITOLA 3/4 POL";"50";"24,26"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300003";"CONJUNTO CONTROLE ACESSO ÁREA RESTRITA";"CONJUNTO CONTROLE ACESSO ÁREA RESTRITA, COMPONENTES FECHADURA POR ELETROÍMÃ E CARTÃO DE PROXIMIDADE, APLICAÇÃO SISTEMA DE SEGURANÇA E CONTROLE DE ACESSO, CARACTERÍSTICAS ADICIONAIS SINALIZAÇÃO SONORA";"5";"332,85"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300065";"PATCH PANEL";"PATCH PANEL, CATEGORIA 5E, PORTAS 24 UN, TIPO PORTAS RJ-45, CARACTERÍSTICAS ADICIONAIS ALTURA 1U, APLICAÇÃO REDE DE COMUNICAÇÃO DE DADOS";"30";"270,73"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300039";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TEMPERATURA 70 °C, TENSÃO ISOLAMENTO 750 V, COR VERMELHA, SEÇÃO NOMINAL CONDUTOR 6 MM2, BITOLA CONDUTOR 6 MM2, QUANTIDADE FIOS 1";"100";"4,67"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300029";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TEMPERATURA 70 °C, TENSÃO ISOLAMENTO 750 V, COR PRETA, SEÇÃO NOMINAL CONDUTOR 2,5 MM2, BITOLA CONDUTOR 2,5 MM2, QUANTIDADE FIOS 1";"500";"1,68"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300025";"CONDULETE";"CONDULETE, MATERIAL ALUMÍNIO, TIPO 'X', BITOLA 3/4 POL, CARACTERÍSTICAS ADICIONAIS SEM ROSCA E SEM TAMPA";"100";"7,19"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300046";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, TENSÃO ISOLAMENTO 750 V, TIPO PP, FORMAÇÃO DO CABO 4 X 1,5 MM2, MATERIAL DO CONDUTOR COBRE";"100";"6,29"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300086";"LÂMPADA LED";"LÂMPADA LED, TENSÃO NOMINAL BIVOLT, POTÊNCIA NOMINAL 6 W, TIPO BASE E-27, FLUXO LUMINOSO 550 LM, TIPO BULBO PAR-20, TEMPERATURA DE COR 2700 K, ABERTURA FACHO 25°, VIDA MÉDIA 25.000 H";"50";"9,43"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300099";"DISJUNTOR BAIXA TENSÃO";"DISJUNTOR BAIXA TENSÃO, NÚMERO PÓLOS 3, CORRENTE NOMINAL 32 A";"10";"76,46"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300040";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TENSÃO ISOLAMENTO 750 V, COR VERDE/AMARELO, SEÇÃO NOMINAL CONDUTOR 6 MM2, CARACTERÍSTICAS ADICIONAIS ENCORDOAMENTO CLASSE 4, ISOLAÇÃO S/ CHUMBO, DUPLA";"100";"4,66"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300076";"TOMADA";"TOMADA, MODELO RJ45, CATEGORIA 5E";"100";"47,74"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300013";"ABRAÇADEIRA";"ABRAÇADEIRA, MATERIAL NÁILON, TIPO COM RANHURAS, AUTOTRAVANTE, APLICAÇÃO AMARRAÇÃO E FIXAÇÃO";"5";"17,10"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300068";"PLUGUE";"PLUGUE, TIPO MACHO, APLICAÇÃO TELEFONIA, PADRÃO RJ11";"100";"0,51"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300070";"CANALETA";"CANALETA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO COM TAMPA, COR BRANCA, LARGURA 50 MM, ALTURA 20 MM, COMPRIMENTO 2,00 M, CARACTERÍSTICAS ADICIONAIS COM DIVISÓRIA, REFERÊNCIA SISTEMA 'X', APLICAÇÃO INSTALAÇÃO ELÉTRICA";"50";"67,66"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300113";"TERMINAL ELÉTRICO";"TERMINAL ELÉTRICO, MATERIAL COBRE, APLICAÇÃO INSTALAÇÕES ELÉTRICAS, LINGUETA PINO LONGO PRÉ-ISOLADO";"2";"37,60"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300032";"MATERIAL: COBRE ELETROLÍTICO, REVESTIMENTO: PVC - CLORETO DE POLIVINILA, TEMPERATURA: 70, TENSÃO ISOLAMENTO: 750, SEÇ";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TEMPERATURA 70 °C, TENSÃO ISOLAMENTO 750 V, SEÇÃO NOMINAL CONDUTOR 2,5 MM2, BITOLA CONDUTOR 2,5 MM2, QUANTIDADE FIOS 1";"500";"1,83"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300109";"DISJUNTOR BAIXA TENSÃO";"DISJUNTOR BAIXA TENSÃO, NÚMERO PÓLOS 1, CORRENTE NOMINAL 32 A";"20";"13,76"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300012";"ABRAÇADEIRA";"ABRAÇADEIRA, MATERIAL NÁILON, COMPRIMENTO TOTAL 100 MM, LARGURA 2,50 MM, APLICAÇÃO CABOS E FIOS";"5";"15,85"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300034";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TEMPERATURA 70 °C, TENSÃO ISOLAMENTO 750 V, COR AZUL, SEÇÃO NOMINAL CONDUTOR 4 MM2, BITOLA CONDUTOR 4 MM2, QUANTIDADE FIOS 1";"200";"3,00"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300071";"INTERRUPTOR";"INTERRUPTOR, QUANTIDADE SEÇÕES 1 UN, CARACTERÍSTICAS ADICIONAIS SISTEMA X, COMPLETO COM BASE EM PVC, DIMENSÕES 75 X, APLICAÇÃO INSTALAÇÕES ELÉTRICAS";"50";"20,24"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300096";"LÂMPADA LED";"LÂMPADA LED, TENSÃO NOMINAL BIVOLT V, POTÊNCIA NOMINAL 18 W, TIPO BASE G13, FLUXO LUMINOSO 1800 LM, TIPO BULBO POLICARBONATO LEITOSO, TEMPERATURA DE COR 6500 K, FORMATO TUBULAR T8, COMPRIMENTO 1200 MM, FREQUÊNCIA NOMINAL 60 HZ";"200";"25,33"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300087";"LÂMPADA LED";"LÂMPADA LED, TENSÃO NOMINAL BIVOLT V, POTÊNCIA NOMINAL 8 W, TIPO BASE E-27, TIPO BULBO A60, TEMPERATURA DE COR 6500 K";"50";"8,52"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300028";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TEMPERATURA 70 °C, TENSÃO ISOLAMENTO 750 V, COR AMARELA, SEÇÃO NOMINAL CONDUTOR 1,5 MM2, BITOLA CONDUTOR 1,5 MM2, QUANTIDADE FIOS 1";"200";"1,29"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300023";"CONEXÃO METÁLICA";"CONEXÃO METÁLICA, MATERIAL COBRE, BITOLA 1/2 POL, APLICAÇÃO CENTRAL AR CONDICIONADO, TIPO LUVA";"50";"5,56"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300035";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TEMPERATURA 70 °C, TENSÃO ISOLAMENTO 750 V, COR VERMELHA, SEÇÃO NOMINAL CONDUTOR 4 MM2, BITOLA CONDUTOR 4 MM2, QUANTIDADE FIOS 1";"200";"3,04"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300049";"ELETRODUTO";"ELETRODUTO, MATERIAL METÁLICO, TIPO FLEXÍVEL SEALTUBE, DIÂMETRO NOMINAL 1 POL, REVESTIMENTO POLIETILENO";"100";"13,31"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300073";"PLUGUE";"PLUGUE, TIPO MACHO, CORRENTE NOMINAL 20 A, NÚMERO PÓLOS 2 P + T, NORMAS TÉCNICAS NBR 14136 IEC 60884, TIPO SAÍDA AXIAL";"30";"7,33"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300114";"BARRAMENTO COBRE";"BARRAMENTO COBRE, TIPO TRIFÁSICO, USO DISJUNTOR DIN 100A, MODELO TN16SDIN, APLICAÇÃO PROTEÇÃO CIRCUITO ELÉTRICO";"5";"185,09"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300072";"PLUGUE";"PLUGUE, TIPO MACHO, CORRENTE NOMINAL 10 A, NÚMERO PÓLOS 2 P + T, NORMAS TÉCNICAS NBR 14136 IEC 60884, TIPO SAÍDA RADIAL";"30";"6,90"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300030";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TEMPERATURA 70 °C, TENSÃO ISOLAMENTO 750 V, COR AZUL, SEÇÃO NOMINAL CONDUTOR 2,5 MM2, BITOLA CONDUTOR 2,5 MM2, QUANTIDADE FIOS 1";"500";"1,82"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300033";"CABO ELÉTRICO FLEXÍVEL";"CABO ELÉTRICO FLEXÍVEL, MATERIAL COBRE ELETROLÍTICO, REVESTIMENTO PVC- CLORETO DE POLIVINILA, TEMPERATURA 70 °C, TENSÃO ISOLAMENTO 750 V, COR PRETA, SEÇÃO NOMINAL CONDUTOR 4 MM2, BITOLA CONDUTOR 4 MM2, QUANTIDADE FIOS 1";"200";"3,04"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300026";"BUCHA PARAFUSO";"BUCHA PARAFUSO, MATERIAL NÁILON, TAMANHO S-6";"2";"31,27"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300048";"ELETRODUTO";"ELETRODUTO, MATERIAL METÁLICO, TIPO FLEXÍVEL SEALTUBE, BITOLA 3/4 POL";"100";"10,05"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300052";"CABO REDE COMPUTADOR";"CABO REDE COMPUTADOR, MATERIAL CONDUTOR COBRE, BITOLA CONDUTOR 24 AWG, TIPO CONDUTOR TRANÇADO/RÍGIDO, TIPO CABO 4 PR, COR AZUL, PADRÃO CABEAMENTO UTP-5E";"10";"310,24"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300074";"TOMADA";"TOMADA, MODELO 2P+T, CORRENTE NOMINAL 10 A, TENSÃO NOMINAL 250 V, NORMAS TÉCNICAS NBR 14136, APLICAÇÃO INSTALAÇÕES EM CANALETAS DO SISTEMA 'X', REFERÊNCIA 6750 060, PADRÃO BRASILEIRO";"30";"16,37"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300047";"CABO PP";"CABO PP, SEÇÃO NOMINAL CONDUTOR 4 X 2,5 MM, APLICAÇÃO INSTALAÇÃO AR CONDICIONADO SPLIT";"100";"10,11"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300027";"CABO PARALELO";"CABO PARALELO, CARACTERÍSTICAS ADICIONAIS POLARIZADO, BITOLA 2 X 1,50 MM, APLICAÇÃO SISTEMA DE SONORIZAÇÃO, COR BRANCA";"200";"2,53"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300075";"TOMADA";"TOMADA, MODELO 2P+T, CORRENTE NOMINAL 20 A, TENSÃO NOMINAL 250 V, NORMAS TÉCNICAS NBR 14136, APLICAÇÃO INSTALAÇÕES EM CANALETAS DO SISTEMA 'X', REFERÊNCIA 6750 061, PADRÃO BRASILEIRO";"30";"16,37"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300088";"LÂMPADA LED";"LÂMPADA LED, TENSÃO NOMINAL BIVOLT V, POTÊNCIA NOMINAL 9 W, TIPO BASE E-27, TIPO BULBO A60 GLOBAL LEITOSO, FREQUÊNCIA NOMINAL 60 HZ";"50";"14,93"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000242023";"1700850500012202300085";"LUMINÁRIA";"LUMINÁRIA, MATERIAL CORPO ALUMÍNIO, TIPO LÂMPADA LED";"50";"13,92"
"29208";"Companhia de Pesquisa de Recursos Minerais";"495600";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"000242024";"4956000500204202300002";"EQUIPAMENTO COMUNICAÇÃO - SATÉLITE";"EQUIPAMENTO COMUNICAÇÃO - SATÉLITE";"1";"57500,00"
"26235";"Universidade Federal de Goiás";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"000242024";"1530520500121202300001";"OBRAS CIVIS DE PAVIMENTAÇÃO DE CONCRETO";"CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA, PARA EXECUÇÃO DE SERVIÇOS DE REFORMA/CONSTRUÇÃO DE CALÇADAS ACESSÍVEIS NO CAMPUS SAMAMBAIA DA UNIVERSIDADE FEDERAL DE GOIÁS, LOCALIZADO NA CIDADE DE GOIÂNIA - GO";"1";"975772,19"
"25000";"Ministério da Fazenda - Unidades com víncul";"179013";"COBRA-COMPUTADORES E SIST.BRASILEIROS S/A";"242024";"0";"Não se aplica";"Não se aplica";"1";"32244315,00"
"29208";"Companhia de Pesquisa de Recursos Minerais";"495600";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"000242024";"4956000500204202300001";"EQUIPAMENTO COMUNICAÇÃO - SATÉLITE";"EQUIPAMENTO COMUNICAÇÃO - SATÉLITE";"2";"48500,00"
"22201";"Instituto Nacional de Colonização e Reforma";"373082";"SUPERINTENDENCIA REG. DE RONDONIA - SR(RO)";"000242024";"3730820500001202300029";"PRESTAÇÃO DE SERVIÇOS DE MOTORISTA";"PRESTAÇÃO DE SERVIÇOS DE MOTORISTA";"6";"551117,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000242024";"2500050500162202300001";"VACINA";"VACINA, COMPOSIÇÃO HEPATITE A, TIPO INATIVADA, FORMA FARMACEUTICA SUSPENSÃOINJETÁVEL";"50000";"72,04"
"22201";"Instituto Nacional de Colonização e Reforma";"373082";"SUPERINTENDENCIA REG. DE RONDONIA - SR(RO)";"000242024";"3730820500001202300027";"PRESTAÇÃO DE SERVIÇOS DE COPEIRAGEM";"PRESTAÇÃO DE SERVIÇOS DE COPEIRAGEM";"2";"479836,00"
